,geometry,name,photos,place_id,plus_code,vicinity,types,LocationID
170,"{'location': {'lat': 26.5060439, 'lng': -80.1627596}, 'viewport': {'northeast': {'lat': 26.50738417989272, 'lng': -80.16180807010728}, 'southwest': {'lat': 26.50468452010728, 'lng': -80.16450772989273}}}","Allegro - Boynton Beach, FL","[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114258891488159133737"">Allegro</a>'], 'photo_reference': 'CmRaAAAAQkZPAhFFziUBMxsjEAj5bxDUZ7LejPBNFyBJ9rc0WSgry512Y7CnPFF3REsoYjR2V13Kgae_dkxnN5Q9vf1PJgKvbNW0vAGF2_9GsIBkThRncUVK_SjqfK2r_CtgouAqEhBlFXYGO4xzCNFp5U_VcqY-GhRS1U3JBGCWR_09-LmyfwBLibm3eA', 'width': 6048}]",ChIJp6nH3woh2YgRH-qfUsB0wE0,"{'compound_code': 'GR4P+CV Boynton Beach, Florida', 'global_code': '76RXGR4P+CV'}","11450 Hagen Ranch Rd, Boynton Beach","['health', 'point_of_interest', 'establishment']",PGIM Inc 2018-4420-1782431
171,"{'location': {'lat': 26.3412907, 'lng': -80.1385842}, 'viewport': {'northeast': {'lat': 26.34251877989272, 'lng': -80.13712437010729}, 'southwest': {'lat': 26.33981912010728, 'lng': -80.13982402989274}}}",Five Star Premier Residences of Boca Raton,"[{'height': 817, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107864836458115720629"">Five Star Premier Residences of Boca Raton</a>'], 'photo_reference': 'CmRaAAAAmziA5Hu_wEsLN2JZLHnCbCCefq5Wzpgh9HKt2oZpZ1uPQVM3a_5l6my3QfuBTYjfLS7b8nbWlM55P0eqir_tMNYm61s81L6-gY7b9pvHRAUy8ulAwCAGW_uzNjaZjs54EhBDbBM6RSQgXS47CDQ9Sci5GhRI7Ff2jWqXh4TyubAg59szYGso-Q', 'width': 1452}]",ChIJK8NGy8sd2YgRe7I79x2pt_Q,"{'compound_code': '8VR6+GH Boca Raton, Florida', 'global_code': '76RX8VR6+GH'}","22601 Camino Del Mar, Boca Raton","['health', 'point_of_interest', 'establishment']",Senior Housing Propertie-4526-2133743
172,"{'location': {'lat': 26.6482243, 'lng': -81.8648058}, 'viewport': {'northeast': {'lat': 26.64957522989272, 'lng': -81.86344317010729}, 'southwest': {'lat': 26.64687557010728, 'lng': -81.86614282989272}}}",Calusa Harbour,"[{'height': 922, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100956878762933524593"">Calusa Harbour</a>'], 'photo_reference': 'CmRaAAAAxhZZC-2tWtM7MyuSG2TKLfWMKdI5HOSlpWrD6ITwu2Q8Jr8s4gCW9tBHCxsLlnbwZUHQgQ2zuKKKcGotZll_9HLngHNWxQ7nCeT5pZGhIuicP18jdhcadpdks0C6HfhKEhAEuNIVd8jGABrqti_u-l6JGhQjT0_Vpdm-Kb2bUf94JyEtOvQ7rA', 'width': 921}]",ChIJISYslgdq24gRVkyBs4Z9aDQ,"{'compound_code': 'J4XP+73 Fort Myers, Florida', 'global_code': '76RWJ4XP+73'}","2525 First St, Fort Myers","['health', 'point_of_interest', 'establishment']",Senior Housing Propertie-4526-2133750
173,"{'location': {'lat': 26.71413, 'lng': -80.08134799999999}, 'viewport': {'northeast': {'lat': 26.71570137989272, 'lng': -80.07960392010727}, 'southwest': {'lat': 26.71300172010728, 'lng': -80.08230357989271}}}",Fountainview,"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103753838218123199010"">Fountainview</a>'], 'photo_reference': 'CmRaAAAAs_ljDW0b9RpIPukfpIIWATWsFbPQ6H4VxNxNBymRvovl8EP3-ajokaYyXamZYyrbFNErn6doqjmEWsb7244lR2hjtxOny-3-aXMdyuGX6nD3zvJJCTPfxx-6Y40qS68XEhCUEFMK53XCxrqZfzwpuC4UGhStPbNC18JYNI1QiQzVQzNDw5-lgQ', 'width': 2119}]",ChIJq7_n_RPW2IgRoYacIKYEbhU,"{'compound_code': 'PW79+MF West Palm Beach, Florida', 'global_code': '76RXPW79+MF'}","111 Executive Center Dr, West Palm Beach","['health', 'point_of_interest', 'establishment']",Senior Housing Propertie-4526-2133579
174,"{'location': {'lat': 28.0633612, 'lng': -82.7113613}, 'viewport': {'northeast': {'lat': 28.06459802989272, 'lng': -82.71034202010726}, 'southwest': {'lat': 28.06189837010728, 'lng': -82.71304167989271}}}",Stratford Court of Palm Harbor,"[{'height': 1150, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113065040186014322234"">Stratford Court of Palm Harbor</a>'], 'photo_reference': 'CmRaAAAAHquOA4nbmM4QKJ2TWoxwlqAg5FxAYQamPD30XckDJ3r7zZXsoXjy45b_-tyJOfmQo3g735Lj4MAJpBeHjaScW-rErzbruZFXjgioPzshOktTe0GHAl_XD7RV-yodCmzGEhB4qWjTGnu8G5o4J_Bc2XGeGhS3yJjec3RgXHOTA06XFIFVqUmA-Q', 'width': 2048}]",ChIJr4IIawvtwogRJMAEL4DqUWU,"{'compound_code': '377Q+8F Palm Harbor, Florida', 'global_code': '76WV377Q+8F'}","45 Katherine Blvd, Palm Harbor","['health', 'point_of_interest', 'establishment']",Senior Housing Propertie-4526-2133758
175,"{'location': {'lat': 33.8657332, 'lng': -78.64970679999999}, 'viewport': {'northeast': {'lat': 33.86694122989272, 'lng': -78.64842317010728}, 'southwest': {'lat': 33.86424157010727, 'lng': -78.65112282989273}}}",Summit Place of North Myrtle Beach,"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103287086884075279796"">Summit Place of North Myrtle Beach</a>'], 'photo_reference': 'CmRaAAAAlDmCLW9BDS2ucyS0LzJ1Vc5rjoYoqP62_JTpv9hMFySl2CtNlHsuiipC64l38D9ud-yJ5VG5hNiJPPYBbQ8S8e9xin8SYYuxn6wQ7L6SWJ190RjgYiE-hRv_EQK1k-2XEhDzzU0WRvSR_DoGyuysNKcTGhSjRSLlFFU4EMTZIpBh5km5hX-7Ag', 'width': 2119}]",ChIJFdEzW2SHAIkRJJ257n6OAsM,"{'compound_code': 'V982+74 Little River, South Carolina', 'global_code': '8753V982+74'}","491 US-17, Little River","['health', 'point_of_interest', 'establishment']",Senior Housing Propertie-4526-2133865
176,"{'location': {'lat': 28.075161, 'lng': -82.735817}, 'viewport': {'northeast': {'lat': 28.07661542989272, 'lng': -82.73431742010727}, 'southwest': {'lat': 28.07391577010728, 'lng': -82.73701707989271}}}",Coral Oaks,"[{'height': 682, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115873798423869386888"">Coral Oaks</a>'], 'photo_reference': 'CmRaAAAAZ5oIlprOtwxsZcD_rPLuqEV9R8ZuF3C6v0COJMTfakMFjMxsh6WOVlrGEu6Lamd6pXSdfUc9qP4-wPKrEn4sRMH0AbEPsnQ5lwjrlXEqCzf3NKzbuS3YRSr4h1PuwIkwEhAYLvuj9PHpnc06fSGf6rgEGhR3PCX7mPlC1jhfI1hXfFfaVszFGw', 'width': 1212}]",ChIJH8YziZ3ywogRhsEqC3XNEC8,"{'compound_code': '37G7+3M Palm Harbor, Florida', 'global_code': '76WV37G7+3M'}","900 W Lake Rd, Palm Harbor","['health', 'point_of_interest', 'establishment']",Senior Housing Propertie-4526-2133759
177,"{'location': {'lat': 27.2876205, 'lng': -80.2990875}, 'viewport': {'northeast': {'lat': 27.28888952989272, 'lng': -80.29755812010728}, 'southwest': {'lat': 27.28618987010728, 'lng': -80.30025777989272}}}",The Gardens of Port St. Lucie,"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115387947316925652761"">Brighton Gardens of Port St. Lucie</a>'], 'photo_reference': 'CmRaAAAA9HBBOxSIB3uBPR2M_leZKNZmqGEJQTCmUN_mff8FnEWbG9RwVgagA2LhCxFrjRSKkYXYrpKrvocAL-5oh_uqwBlrd4tPYZFDgpUknDLvj0EYsVRzzwJS_VZMhbt0VBaHEhDK_eQoFLOgiMmy7okq4c_oGhS9FpsiY8b28lOZOHU9B2OOgXGc-Q', 'width': 2119}]",ChIJ211RpsDo3ogRpB1pBgaDlLs,"{'compound_code': '7PQ2+29 Port St. Lucie, Florida', 'global_code': '76VX7PQ2+29'}","1699 SE Lyngate Dr, Port St. Lucie","['health', 'point_of_interest', 'establishment']",Senior Housing Propertie-4526-2133578
178,"{'location': {'lat': 26.0967451, 'lng': -81.73710539999999}, 'viewport': {'northeast': {'lat': 26.09795287989272, 'lng': -81.73592702010727}, 'southwest': {'lat': 26.09525322010728, 'lng': -81.73862667989272}}}",Tuscany Villa of Naples,"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117006607912586230236"">Tuscany Villa of Naples</a>'], 'photo_reference': 'CmRaAAAAiqUvH3lvr4IztVEERODISgkzqENwtbu2v_OhrvmQ0s7-996_YrB62LJKyrlcu_c7GSPfXpxM_wlVT9xG-W-84FwcXBAGgUyp80KJ6cYuVmoB5PiAtBra8g2W3FHsMhlJEhDUFRZW56lx7_NrRLNpus6sGhQTP8lykU6g5J2C_FYAcCjdUOrfsQ', 'width': 2119}]",ChIJi1TL-YLj2ogRA6mElftEBj8,"{'compound_code': '37W7+M5 Naples, Florida', 'global_code': '76RW37W7+M5'}","8901 Tamiami Trail E, Naples","['health', 'point_of_interest', 'establishment']",Senior Housing Propertie-4526-2133753
179,"{'location': {'lat': 32.81601310000001, 'lng': -79.85979619999999}, 'viewport': {'northeast': {'lat': 32.81741692989272, 'lng': -79.85837452010728}, 'southwest': {'lat': 32.81471727010727, 'lng': -79.86107417989273}}}",Cooper Hall,,ChIJO6YIB7tx_ogRlmOIBoRk9FU,"{'compound_code': 'R48R+C3 Mt Pleasant, South Carolina', 'global_code': '8742R48R+C3'}","937 Bowman Rd, Mt Pleasant","['health', 'point_of_interest', 'establishment']",Senior Housing Propertie-4526-2133869
180,"{'location': {'lat': 32.8157205, 'lng': -79.8600893}, 'viewport': {'northeast': {'lat': 32.81710682989273, 'lng': -79.85852007010728}, 'southwest': {'lat': 32.81440717010728, 'lng': -79.86121972989272}}}",The Palms of Mt. Pleasant,"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116068650651445681360"">The Palms of Mt. Pleasant</a>'], 'photo_reference': 'CmRaAAAAYtpflDfruccoOTU8lmwtRtSNCe92j1ujiYcyYzEQnXSAc3uUUhiyTKAjL9M6ozj9mAmnZxoPeJufR6Z2aebj6279jOHDqXtY4whNEiTb0XeIJHb_3ZJlmr2z7haKktJGEhBb0AKyuc-S_sfnDnjUYVwHGhRnAZD34Pb3Zo4a5IlTQWuK9Z9-0g', 'width': 2119}]",ChIJO6YIB7tx_ogRhj3vN6pvovg,"{'compound_code': 'R48Q+7X Mt Pleasant, South Carolina', 'global_code': '8742R48Q+7X'}","937 Bowman Rd, Mt Pleasant","['health', 'point_of_interest', 'establishment']",Senior Housing Propertie-4526-2133869
181,"{'location': {'lat': 26.126705, 'lng': -80.251634}, 'viewport': {'northeast': {'lat': 26.12811387989272, 'lng': -80.25029352010728}, 'southwest': {'lat': 26.12541422010728, 'lng': -80.25299317989271}}}",Plantation Gardens Apartment Homes,"[{'height': 1121, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115513824777889812567"">A Google User</a>'], 'photo_reference': 'CmRaAAAA5-vx6RYfNSYdeQg5GUi5CTZPhqWTSyJEF2gJ3eZi7FVRSMJVxZJAYhI7ymWUmLrhN2qhzIh0PirHsEG381W9t7EWQrbIamovhnmA1FSPSs96-UXZ4oXx3wXLbTanKbH8EhDK_ugZnG1Nl4X_4nUv0dioGhTF-1qoNeIUyH6avFbZuHUsBylODg', 'width': 1920}]",ChIJu_9IXbYH2YgRbC27ViQ8Mhs,"{'compound_code': '4PGX+M8 Plantation, Florida', 'global_code': '76RX4PGX+M8'}","7616 NW 5th St, Plantation","['point_of_interest', 'establishment']",AIMCO 2019-4436-1793108
182,"{'location': {'lat': 37.542839, 'lng': -121.975781}, 'viewport': {'northeast': {'lat': 37.54412992989272, 'lng': -121.9745030701073}, 'southwest': {'lat': 37.54143027010728, 'lng': -121.9772027298928}}}",Pathfinder Village Apartments,"[{'height': 533, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105900984365667342901"">Pathfinder Village Apartments</a>'], 'photo_reference': 'CmRaAAAAL8FbKoYA6dOCCmJpCmbfIk6Nx5eR24-4JN7eciWAfKwDDvFlRWiW-zCPg6Js3EcIxUtg8AP9CR7BfsrM62qin4lPY0i5TiLHoCUAqWRo2ReoGmk3evLaUM0yp5Y4oGd6EhCYNo-V6bLxuYR2Yp2L4qoGGhSCaWPr1SslHD3c0owBGKqnNO1DNg', 'width': 800}]",ChIJr3iS5b3Aj4ARF9lbM8yRi6A,"{'compound_code': 'G2VF+4M Fremont, California', 'global_code': '849WG2VF+4M'}","39800 Fremont Blvd, Fremont","['point_of_interest', 'establishment']",AIMCO 2019-4436-1793119
183,"{'location': {'lat': 37.91914209999999, 'lng': -122.4897679}, 'viewport': {'northeast': {'lat': 37.92031502989272, 'lng': -122.4883850201073}, 'southwest': {'lat': 37.91761537010728, 'lng': -122.4910846798927}}}",Preserve at Marin Apartment Homes,"[{'height': 1121, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114162656560027289396"">Preserve at Marin Apartment Homes</a>'], 'photo_reference': 'CmRaAAAAMEddu4wsaeG3CKvkTEnTy4TSRILFiNZ2swE861Eas0tzC_xoOiKBtis9e8H0GgTDLn-MwQNZ8T7fyIUY3xHcIzlwGABWDgnVV0Zkc1eMW-WU07ap_yBC_wt_2-P_yw6gEhBpeNFOe6D88KmgKNEXY3CLGhRd6z7Zi1bjlWNSRSoD2zFUEasnOg', 'width': 1920}]",ChIJEb9brCGbhYARtypQDjH8Lus,"{'compound_code': 'WG96+M3 Corte Madera, California', 'global_code': '849VWG96+M3'}","350 Robin Dr, Corte Madera","['point_of_interest', 'establishment']",AIMCO 2019-4436-1793120
184,"{'location': {'lat': 37.2493389, 'lng': -121.8560549}, 'viewport': {'northeast': {'lat': 37.25077602989272, 'lng': -121.8546644201073}, 'southwest': {'lat': 37.24807637010727, 'lng': -121.8573640798927}}}",Saybrook Pointe Apartment Homes,"[{'height': 1121, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114580885339857956282"">Saybrook Pointe Apartment Homes</a>'], 'photo_reference': 'CmRaAAAAAneML-jr92yJI9R-aENYY99ztTiiaZRgrfX0aKMv4_DwKHpvupI-Qq6Ahhafhq51nLF7ys1bwEr6aoOXnA7pkigrklavo16-JDTbgIf91KVTBqsferZGLruK3WNd4B2HEhBQXhLD_GgRB7F1reBg2LTCGhR2Mlek_3Q5CYi7s_Wj8PQLiGoAmQ', 'width': 1920}]",ChIJ3ejbqXgxjoARgmyJAHqe9hg,"{'compound_code': '64XV+PH San Jose, California', 'global_code': '849W64XV+PH'}","401 Briar Ridge Dr, San Jose","['point_of_interest', 'establishment']",AIMCO 2019-4436-1793142
185,"{'location': {'lat': 25.7883378, 'lng': -80.143796}, 'viewport': {'northeast': {'lat': 25.78969627989272, 'lng': -80.14233932010727}, 'southwest': {'lat': 25.78699662010728, 'lng': -80.14503897989272}}}",Flamingo Point Center,"[{'height': 1121, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100989896941256247754"">Flamingo South Beach Center Tower</a>'], 'photo_reference': 'CmRaAAAAsUnYiHedmXZX_Y2RWfPbO6X6-MPGnCOB2RnzQhq8NNj-ob5c8OIK4s49IfucHpZEAroxb-JsC7n4lmVQMnn2Ga3gvhQMPjdAggpZYQfTBEdW4bmqs0rryMzJHWYPwvbWEhBdzjHdIH2m4-Eg78cIikbmGhTGISlc7JC_tIaHKuaolU6BVHmK_g', 'width': 1920}]",ChIJ3RgusmK02YgRSsuwWAP09NE,"{'compound_code': 'QVQ4+8F Miami Beach, Florida', 'global_code': '76QXQVQ4+8F'}","1504 Bay Rd, Miami Beach","['point_of_interest', 'establishment']",AIMCO 2019-4436-1793074
186,"{'location': {'lat': 25.792973, 'lng': -80.187112}, 'viewport': {'northeast': {'lat': 25.79430312989272, 'lng': -80.18544112010727}, 'southwest': {'lat': 25.79160347010728, 'lng': -80.18814077989272}}}",Bay Parc Apartments,"[{'height': 1121, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118338782119946387313"">Bay Parc Plaza Apartments</a>'], 'photo_reference': 'CmRaAAAAiFXHLlvnS9JjIPv1QnK-QuAzTY7L9dZ4cPqDcxCupF2kGowVomitzEN0fOpV_sIsxnctxQjiHTNyXwXJQrv0XRS-gwIIB8Zcoo09ZhrftP2q2j-WDA6APCvM8eHtKAQfEhDgQeAuL9SnwhgVOGBgUAnkGhQCsM6o7pgzj_e70XpBBdLeut6iJQ', 'width': 1920}]",ChIJm_TyvAK02YgR0hiBT4jY3wg,"{'compound_code': 'QRV7+55 Miami, Florida', 'global_code': '76QXQRV7+55'}","1756 N Bayshore Dr, Miami","['point_of_interest', 'establishment']",AIMCO 2019-4436-1793080
187,"{'location': {'lat': 25.7872715, 'lng': -80.14403589999999}, 'viewport': {'northeast': {'lat': 25.78976835, 'lng': -80.14241972010727}, 'southwest': {'lat': 25.78461735, 'lng': -80.14511937989272}}}",1508 Bay Rd,,ChIJI7-gIIi02YgR0TypPnMrNJ4,"{'compound_code': 'QVP4+W9 Miami Beach, Florida', 'global_code': '76QXQVP4+W9'}",Miami Beach,['street_address'],AIMCO 2019-4436-1793093
188,"{'location': {'lat': 25.762849, 'lng': -80.189408}, 'viewport': {'northeast': {'lat': 25.76420457989272, 'lng': -80.18809467010728}, 'southwest': {'lat': 25.76150492010728, 'lng': -80.19079432989273}}}",Yacht Club at Brickell Apartments,"[{'height': 533, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111511479242651367483"">Yacht Club at Brickell Apartments</a>'], 'photo_reference': 'CmRaAAAAtzxN29n9s_HbIK-cfs7qjPAVXHfbGHdaUuIS3CitbQvhdBxc-9BnEVns2VqfAvtvfXjsSvmbm0oLHbQP36BIX_8Nm_Y1iXB3AngNr2aVk0mX7517pNfawUA9Nzs5yfKwEhDl-8nHpScb8Sjewet9OULjGhQFz8xCokDureJbKUU9gZpSe7eh7w', 'width': 800}]",ChIJ07a-J4K22YgRPuXQjbAySEE,"{'compound_code': 'QR76+46 Miami, Florida', 'global_code': '76QXQR76+46'}","1111 Brickell Bay Dr, Miami","['point_of_interest', 'establishment']",AIMCO 2019-4436-1793153
189,"{'location': {'lat': 37.708069, 'lng': -121.734423}, 'viewport': {'northeast': {'lat': 37.70944697989272, 'lng': -121.7331429701073}, 'southwest': {'lat': 37.70674732010728, 'lng': -121.7358426298928}}}",Heritage Park Livermore for Seniors,"[{'height': 533, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113158733096489961302"">Heritage Park Livermore for Seniors</a>'], 'photo_reference': 'CmRaAAAAIznmFFsAWsJ8HqbSxqHrtp1_8NF9pmHQpY9ZlbXXjSc0LNLKINNMb18Bh9hd3czb6G6Ptw8MBUMY95qJqMRNpUU45uIck91KD6MkinFeC1KoyijyvTBx88vIMRgpG8b2EhAhMl48DYQCX0xbRCsWDoZAGhTLigjMl0Y56I-_6AVRNBFimbd8aA', 'width': 800}]",ChIJr165lSbnj4AReV3Zv3Fdnuk,"{'compound_code': 'P758+66 Livermore, California', 'global_code': '849WP758+66'}","1089 Bluebell Dr, Livermore","['point_of_interest', 'establishment']",AIMCO 2019-4436-1793111
190,"{'location': {'lat': 34.279411, 'lng': -118.68491}, 'viewport': {'northeast': {'lat': 34.28055082989272, 'lng': -118.6835605701072}, 'southwest': {'lat': 34.27785117010728, 'lng': -118.6862602298927}}}",Indian Oaks Apartments,"[{'height': 1121, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101208337096875228315"">Indian Oaks Apartments</a>'], 'photo_reference': 'CmRaAAAAjuwVBbXnkMeXKK9PaByabYXGTwI8tVUxD1uvj0ZwlWvWtsBlFA9cHLPwYfR6amaUzRJrYUMSfu1mYpIfaKQHQgWaQl8dlggzEpaEMXnxwtoTdlOaJEEvvEibMbF93UVfEhDq5XQe9mA2jSfbdOOz_Qr4GhQv0zxmwyY8bckLld13kqtTO3Fd1A', 'width': 1920}]",ChIJf7lVBzIo6IARBLZAF-FT-0Y,"{'compound_code': '78H8+Q2 Simi Valley, California', 'global_code': '856378H8+Q2'}","5505 Cochran St, Simi Valley","['point_of_interest', 'establishment']",AIMCO 2019-4436-1793097
191,"{'location': {'lat': 29.6979097, 'lng': -95.42316509999999}, 'viewport': {'northeast': {'lat': 29.69939947989272, 'lng': -95.42176502010729}, 'southwest': {'lat': 29.69669982010728, 'lng': -95.42446467989274}}}",Broadstone Toscano,"[{'height': 1313, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113059624526977309885"">Archstone Toscano</a>'], 'photo_reference': 'CmRaAAAAWL_nsThkzGGMdgg0a8LYJL1OwR1GYvRbFBqKqgXXn5m8DqURG-LmZ3DuJbBofVBfPhbYeSqRLzIyItRDglGPLtvSBESob0zzouV1z9_zIcItTqRIe12DvVp8SsIBCUoBEhB-lZYuXEtOeBia7utbIwujGhQ_xbWV_q-7g4T6qmAbkCGZC0VEUA', 'width': 3450}]",ChIJrX68BTnAQIYRe3OD1AKQeD8,"{'compound_code': 'MHXG+5P Southwest Houston, Houston, TX', 'global_code': '76X6MHXG+5P'}","2900 N Braeswood Blvd, Houston","['real_estate_agency', 'point_of_interest', 'establishment']",AvalonBay Communities In-4490-2092621
192,"{'location': {'lat': 34.2854964, 'lng': -118.7688759}, 'viewport': {'northeast': {'lat': 34.28684622989272, 'lng': -118.7675260701073}, 'southwest': {'lat': 34.28414657010727, 'lng': -118.7702257298927}}}",Avalon Simi Valley,"[{'height': 1360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104454172737004308837"">Avalon Simi Valley</a>'], 'photo_reference': 'CmRaAAAA-B6-emLPsSlmmvd-xs99j833JbZqOcuCgYU-AVfjQcWQ829Sx4ypEma-pZ-RZg6Fjjv1VoMUuOP4tCcl7_TN9CKHGDb-NplxyZ1COvRErqNf4D6PDZGyCRzGtNf48vFqEhAzw8EF-4lRJTr12p9IW7ijGhRoZ7N8WSWWTXmnswxMnvA21p4TXg', 'width': 2048}]",ChIJ5aNvJ7Uu6IARnRK2lvr4Cto,"{'compound_code': '76PJ+5C Simi Valley, California', 'global_code': '856376PJ+5C'}","1579 E jefferson Way, Simi Valley","['real_estate_agency', 'point_of_interest', 'establishment']",AvalonBay Communities In-4490-2092500
193,"{'location': {'lat': 37.5885432, 'lng': -122.0168263}, 'viewport': {'northeast': {'lat': 37.58977692989271, 'lng': -122.0155478701073}, 'southwest': {'lat': 37.58707727010727, 'lng': -122.0182475298927}}}",Avalon Union City,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114559116001912669060"">venkat duggineni</a>'], 'photo_reference': 'CmRaAAAAH6uDVpya2XxDkFMvxPTpxb1wxukF2KepNNe7__tpxw07qtSM1uSyQnYWEmrDONcEGWqVPKEwvvh0iHLSox6ARRp-JjYgOUHtmtUOuTDjZ4WrLA1-nCrrpQLSRNoIDo7FEhCENeyuLwkc-I8NlyG0We_HGhT6AqV-xJeDmmuaz4ohjjodJzHKkw', 'width': 4032}]",ChIJx-zUHGCVj4ARhryv_KymRd0,"{'compound_code': 'HXQM+C7 Union City, California', 'global_code': '849VHXQM+C7'}","24 Union Square, Union City","['real_estate_agency', 'point_of_interest', 'establishment']",AvalonBay Communities In-4490-2092411
194,"{'location': {'lat': 37.9277103, 'lng': -122.0555361}, 'viewport': {'northeast': {'lat': 37.92911717989273, 'lng': -122.0541872701073}, 'southwest': {'lat': 37.92641752010729, 'lng': -122.0568869298927}}}",Avalon Walnut Creek,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109270687060441853394"">Avalon Walnut Creek</a>'], 'photo_reference': 'CmRaAAAAvmTQUt3o5nI6fmjo_cQEMBwHMdBC9Kn6Jz-aticyVziZ99c6v2gW7UO_WCnu_k7--EDoWGC-BZmcNNn3EvtOJV_S5CdiZlnlKpBNv255iV7Ao_92EDUSX-Ky_MyIynK7EhC0mpXbnD0OFYwQTHumfajfGhRKw6PyRft7j14hBixLeHx0B6pnpA', 'width': 2048}]",ChIJB4otng5hhYARHtJL_SfHlxo,"{'compound_code': 'WWHV+3Q Walnut Creek, California', 'global_code': '849VWWHV+3Q'}","1001 Harvey Dr, Walnut Creek","['real_estate_agency', 'point_of_interest', 'establishment']",AvalonBay Communities In-4490-2092574
195,"{'location': {'lat': 37.6345446, 'lng': -122.4213119}, 'viewport': {'northeast': {'lat': 37.63587752989272, 'lng': -122.4198055701073}, 'southwest': {'lat': 37.63317787010728, 'lng': -122.4225052298927}}}",Avalon San Bruno,"[{'height': 1680, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101199764172738159737"">Paul von Schwarzenfeld</a>'], 'photo_reference': 'CmRaAAAAJvXdXJHC6GU_52YYsCeWjqq3yumHFMvV_FU-d0c1A_tkcnm0Rpqc1ysIQsHHHHsaX24KKpVVwOENfYbxmPscTr6W2a4vJ95Dp273Gw4lLNk2jz3ad31oCw3JYss4LnAxEhDjXiqyxD-O2o2w3ee__S64GhTn_vGtOPxRUwDKiOff-kK1YqdjAg', 'width': 1116}]",ChIJOQeWdMF5j4ARr5JFkjvX_xA,"{'compound_code': 'JHMH+RF San Bruno, California', 'global_code': '849VJHMH+RF'}","1099 Admiral Ct, San Bruno","['real_estate_agency', 'point_of_interest', 'establishment']",AvalonBay Communities In-4490-2092507
196,"{'location': {'lat': 37.9277103, 'lng': -122.0555361}, 'viewport': {'northeast': {'lat': 37.92911717989273, 'lng': -122.0541872701073}, 'southwest': {'lat': 37.92641752010729, 'lng': -122.0568869298927}}}",Avalon Walnut Creek,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109270687060441853394"">Avalon Walnut Creek</a>'], 'photo_reference': 'CmRaAAAA0kFeaTcIAylDES9EKk6US8v4obt5an4JEKjK21dvwf9MKhYzchgVKj8q-X9F4Uk1vaWRz2TdWWwZI1YVNbwicdlonp5ekEW-LpNrqKvuIX0swT4vJ9ZlmYi9TM2fSEADEhCNSHH5jgXWPHJUsLd061n8GhTpBv5niL3eNp_Voimeuctxv0shSQ', 'width': 2048}]",ChIJB4otng5hhYARHtJL_SfHlxo,"{'compound_code': 'WWHV+3Q Walnut Creek, California', 'global_code': '849VWWHV+3Q'}","1001 Harvey Dr, Walnut Creek","['real_estate_agency', 'point_of_interest', 'establishment']",AvalonBay Communities In-4490-2092550
197,"{'location': {'lat': 40.736225, 'lng': -73.9588953}, 'viewport': {'northeast': {'lat': 40.73795417989272, 'lng': -73.95794122010727}, 'southwest': {'lat': 40.73525452010728, 'lng': -73.96064087989272}}}",37 Blue Slip G1,,EigzNyBCbHVlIFNsaXAgRzEsIEJyb29rbHluLCBOWSAxMTIyMiwgVVNBIh4aHAoWChQKEgn3xBcbPlnCiRH52os2RnMLORICRzE,,Brooklyn,['subpremise'],Brookfield Property Grou-4412-1710956
